index,Sku,Catalog,Category,Weight,TP,MRP Old,Final MRP Old,Ajio MRP,Amazon MRP,Amazon FBA MRP,Flipkart MRP,Limeroad MRP,Myntra MRP,Paytm MRP,Snapdeal MRP
728,OS145_M,Mix,Tops,0.2,450,1895,1895,1895,1895,1895,1895,1895,1895,1895,1895
729,OS145_L,Mix,Tops,0.2,450,1895,1895,1895,1895,1895,1895,1895,1895,1895,1895
730,OS145_XL,Mix,Tops,0.2,450,1895,1895,1895,1895,1895,1895,1895,1895,1895,1895
731,OS146_XS,Mix,Tops,0.2,415,1795,1795,1795,1795,1795,1895,1795,1795,1795,1795
732,OS146_S,Mix,Tops,0.2,415,1795,1795,1795,1795,1795,1895,1795,1795,1795,1795
733,OS146_M,Mix,Tops,0.2,415,1795,1795,1795,1795,1795,1895,1795,1795,1795,1795
734,OS146_L,Mix,Tops,0.2,415,1795,1795,1795,1795,1795,1895,1795,1795,1795,1795
735,OS146_XL,Mix,Tops,0.2,415,1795,1795,1795,1795,1795,1895,1795,1795,1795,1795
736,OS1111_S,Surmaya,Kurta Set,0.4,825,1895,1895,1895,1895,1895,1895,1895,1895,1895,1895
737,OS1111_M,Surmaya,Kurta Set,0.4,825,1895,1895,1895,1895,1895,1895,1895,1895,1895,1895
738,OS1111_L,Surmaya,Kurta Set,0.4,825,1895,1895,1895,1895,1895,1895,1895,1895,1895,1895
739,OS1111_XL,Surmaya,Kurta Set,0.4,825,1895,1895,1895,1895,1895,1895,1895,1895,1895,1895
740,OS1111_2XL,Surmaya,Kurta Set,0.4,825,1895,1895,1895,1895,1895,1895,1895,1895,1895,1895
741,OS1111_3XL,Surmaya,Kurta Set,0.4,825,1895,1895,1895,1895,1895,1895,1895,1895,1895,1895
742,OS1071_S,Surmaya,Kurta Set,0.4,950,2495,2495,2495,2495,2495,2495,2495,2495,2495,2495
743,OS1071_M,Surmaya,Kurta Set,0.4,950,2495,2495,2495,2495,2495,2495,2495,2495,2495,2495
744,OS1071_L,Surmaya,Kurta Set,0.4,950,2495,2495,2495,2495,2495,2495,2495,2495,2495,2495
745,OS1071_XL,Surmaya,Kurta Set,0.4,950,2495,2495,2495,2495,2495,2495,2495,2495,2495,2495
746,OS1071_2XL,Surmaya,Kurta Set,0.4,950,2495,2495,2495,2495,2495,2495,2495,2495,2495,2495
747,OS1071_3XL,Surmaya,Kurta Set,0.4,950,2495,2495,2495,2495,2495,2495,2495,2495,2495,2495
748,OS1081_S,Surmaya,Kurta Set,0.4,895,2195,2195,2195,2195,2195,2195,2195,2195,2195,2195
749,OS1081_M,Surmaya,Kurta Set,0.4,895,2195,2195,2195,2195,2195,2195,2195,2195,2195,2195
750,OS1081_L,Surmaya,Kurta Set,0.4,895,2195,2195,2195,2195,2195,2195,2195,2195,2195,2195
751,OS1081_XL,Surmaya,Kurta Set,0.4,895,2195,2195,2195,2195,2195,2195,2195,2195,2195,2195
752,OS1081_2XL,Surmaya,Kurta Set,0.4,895,2195,2195,2195,2195,2195,2195,2195,2195,2195,2195
753,OS1081_3XL,Surmaya,Kurta Set,0.4,895,2195,2195,2195,2195,2195,2195,2195,2195,2195,2195
754,OS1088_S,Surmaya,Kurta Set,0.4,875,2050,2050,2050,2050,2050,2050,2050,2050,2050,2050
755,OS1088_M,Surmaya,Kurta Set,0.4,875,2050,2050,2050,2050,2050,2050,2050,2050,2050,2050
756,OS1088_L,Surmaya,Kurta Set,0.4,875,2050,2050,2050,2050,2050,2050,2050,2050,2050,2050
757,OS1088_XL,Surmaya,Kurta Set,0.4,875,2050,2050,2050,2050,2050,2050,2050,2050,2050,2050
758,OS1088_2XL,Surmaya,Kurta Set,0.4,875,2050,2050,2050,2050,2050,2050,2050,2050,2050,2050
759,OS1088_3XL,Surmaya,Kurta Set,0.4,875,2050,2050,2050,2050,2050,2050,2050,2050,2050,2050
760,OS1084_S,Surmaya,Kurta Set,0.4,1050,2395,2395,2395,2395,2395,2395,2395,2395,2395,2395
761,OS1084_M,Surmaya,Kurta Set,0.4,1050,2395,2395,2395,2395,2395,2395,2395,2395,2395,2395
762,OS1084_L,Surmaya,Kurta Set,0.4,1050,2395,2395,2395,2395,2395,2395,2395,2395,2395,2395
763,OS1084_XL,Surmaya,Kurta Set,0.4,1050,2395,2395,2395,2395,2395,2395,2395,2395,2395,2395
764,OS1084_2XL,Surmaya,Kurta Set,0.4,1050,2395,2395,2395,2395,2395,2395,2395,2395,2395,2395
765,OS1084_3XL,Surmaya,Kurta Set,0.4,1050,2395,2395,2395,2395,2395,2395,2395,2395,2395,2395
766,OS1120_S,Surmaya,Kurta Set,0.4,510,1895,1895,1895,1895,1895,1895,1895,1895,1895,1895
767,OS1120_M,Surmaya,Kurta Set,0.4,510,1895,1895,1895,1895,1895,1895,1895,1895,1895,1895
768,OS1120_L,Surmaya,Kurta Set,0.4,510,1895,1895,1895,1895,1895,1895,1895,1895,1895,1895
769,OS1120_XL,Surmaya,Kurta Set,0.4,510,1895,1895,1895,1895,1895,1895,1895,1895,1895,1895
770,OS1120_2XL,Surmaya,Kurta Set,0.4,510,1895,1895,1895,1895,1895,1895,1895,1895,1895,1895
771,OS1120_3XL,Surmaya,Kurta Set,0.4,510,1895,1895,1895,1895,1895,1895,1895,1895,1895,1895
772,OS1097_S,Surmaya,Kurta Set,0.4,825,1895,1895,1895,1895,1895,1895,1895,1895,1895,1895
773,OS1097_M,Surmaya,Kurta Set,0.4,825,1895,1895,1895,1895,1895,1895,1895,1895,1895,1895
774,OS1097_L,Surmaya,Kurta Set,0.4,825,1895,1895,1895,1895,1895,1895,1895,1895,1895,1895
775,OS1097_XL,Surmaya,Kurta Set,0.4,825,1895,1895,1895,1895,1895,1895,1895,1895,1895,1895
776,OS1097_2XL,Surmaya,Kurta Set,0.4,825,1895,1895,1895,1895,1895,1895,1895,1895,1895,1895
777,OS1097_3XL,Surmaya,Kurta Set,0.4,825,1895,1895,1895,1895,1895,1895,1895,1895,1895,1895
778,OS1094_S,Surmaya,Kurta Set,0.4,845,1995,1995,1995,1995,1995,1995,1995,1995,1995,1995
779,OS1094_M,Surmaya,Kurta Set,0.4,845,1995,1995,1995,1995,1995,1995,1995,1995,1995,1995
780,OS1094_L,Surmaya,Kurta Set,0.4,845,1995,1995,1995,1995,1995,1995,1995,1995,1995,1995
781,OS1094_XL,Surmaya,Kurta Set,0.4,845,1995,1995,1995,1995,1995,1995,1995,1995,1995,1995
782,OS1094_2XL,Surmaya,Kurta Set,0.4,845,1995,1995,1995,1995,1995,1995,1995,1995,1995,1995
783,OS1094_3XL,Surmaya,Kurta Set,0.4,845,1995,1995,1995,1995,1995,1995,1995,1995,1995,1995
784,OS1064_S,Surmaya,Kurta Set,0.4,695,1895,1895,1895,1895,1895,1895,1895,1895,1895,1895
785,OS1064_M,Surmaya,Kurta Set,0.4,695,1895,1895,1895,1895,1895,1895,1895,1895,1895,1895
786,OS1064_L,Surmaya,Kurta Set,0.4,695,1895,1895,1895,1895,1895,1895,1895,1895,1895,1895
787,OS1064_XL,Surmaya,Kurta Set,0.4,695,1895,1895,1895,1895,1895,1895,1895,1895,1895,1895
788,OS1064_2XL,Surmaya,Kurta Set,0.4,695,1895,1895,1895,1895,1895,1895,1895,1895,1895,1895
789,OS1064_3XL,Surmaya,Kurta Set,0.4,695,1895,1895,1895,1895,1895,1895,1895,1895,1895,1895
790,OS1091_S,Surmaya,Kurta Set,0.4,1140,2595,2595,2595,2595,2595,2595,2595,2595,2595,2595
791,OS1091_M,Surmaya,Kurta Set,0.4,1140,2595,2595,2595,2595,2595,2595,2595,2595,2595,2595
792,OS1091_L,Surmaya,Kurta Set,0.4,1140,2595,2595,2595,2595,2595,2595,2595,2595,2595,2595
793,OS1091_XL,Surmaya,Kurta Set,0.4,1140,2595,2595,2595,2595,2595,2595,2595,2595,2595,2595
794,OS1091_2XL,Surmaya,Kurta Set,0.4,1140,2595,2595,2595,2595,2595,2595,2595,2595,2595,2595
795,OS1091_3XL,Surmaya,Kurta Set,0.4,1140,2595,2595,2595,2595,2595,2595,2595,2595,2595,2595
796,OS1090_S,Surmaya,Kurta Set,0.4,980,2295,2295,2295,2295,2295,2295,2295,2295,2295,2295
797,OS1090_M,Surmaya,Kurta Set,0.4,980,2295,2295,2295,2295,2295,2295,2295,2295,2295,2295
798,OS1090_L,Surmaya,Kurta Set,0.4,980,2295,2295,2295,2295,2295,2295,2295,2295,2295,2295
799,OS1090_XL,Surmaya,Kurta Set,0.4,980,2295,2295,2295,2295,2295,2295,2295,2295,2295,2295
800,OS1090_2XL,Surmaya,Kurta Set,0.4,980,2295,2295,2295,2295,2295,2295,2295,2295,2295,2295
801,OS1090_3XL,Surmaya,Kurta Set,0.4,980,2295,2295,2295,2295,2295,2295,2295,2295,2295,2295
802,OS1068_S,Surmaya,Kurta Set,0.4,950,2495,2495,2495,2495,2495,2495,2495,2495,2495,2495
803,OS1068_M,Surmaya,Kurta Set,0.4,950,2495,2495,2495,2495,2495,2495,2495,2495,2495,2495
804,OS1068_L,Surmaya,Kurta Set,0.4,950,2495,2495,2495,2495,2495,2495,2495,2495,2495,2495
805,OS1068_XL,Surmaya,Kurta Set,0.4,950,2495,2495,2495,2495,2495,2495,2495,2495,2495,2495
806,OS1068_2XL,Surmaya,Kurta Set,0.4,950,2495,2495,2495,2495,2495,2495,2495,2495,2495,2495
807,OS1068_3XL,Surmaya,Kurta Set,0.4,950,2495,2495,2495,2495,2495,2495,2495,2495,2495,2495
808,OS273_S,Four Gems 2,Kurta Set,0.4,680,2795,2795,2995,2795,2795,2795,2795,2795,2795,2795
809,OS273_M,Four Gems 2,Kurta Set,0.4,680,2795,2795,2995,2795,2795,2795,2795,2795,2795,2795
810,OS273_L,Four Gems 2,Kurta Set,0.4,680,2795,2795,2995,2795,2795,2795,2795,2795,2795,2795
811,OS273_XL,Four Gems 2,Kurta Set,0.4,680,2795,2795,2995,2795,2795,2795,2795,2795,2795,2795
812,OS273_2XL,Four Gems 2,Kurta Set,0.4,680,2795,2795,2995,2795,2795,2795,2795,2795,2795,2795
813,OS273_3XL,Four Gems 2,Kurta Set,0.4,680,2795,2795,2995,2795,2795,2795,2795,2795,2795,2795
814,OS272_S,Four Gems 2,Kurta Set,0.4,680,2795,2795,2995,2795,2795,2795,2795,2795,2795,2795
815,OS272_M,Four Gems 2,Kurta Set,0.4,680,2795,2795,2995,2795,2795,2795,2795,2795,2795,2795
816,OS272_L,Four Gems 2,Kurta Set,0.4,680,2795,2795,2995,2795,2795,2795,2795,2795,2795,2795
817,OS272_XL,Four Gems 2,Kurta Set,0.4,680,2795,2795,2995,2795,2795,2795,2795,2795,2795,2795
818,OS272_2XL,Four Gems 2,Kurta Set,0.4,680,2795,2795,2995,2795,2795,2795,2795,2795,2795,2795
819,OS272_3XL,Four Gems 2,Kurta Set,0.4,680,2795,2795,2995,2795,2795,2795,2795,2795,2795,2795
820,OS271_S,Four Gems 2,Kurta Set,0.4,680,2795,2795,2995,2795,2795,2795,2795,2795,2795,2795
821,OS271_M,Four Gems 2,Kurta Set,0.4,680,2795,2795,2995,2795,2795,2795,2795,2795,2795,2795
822,OS271_L,Four Gems 2,Kurta Set,0.4,680,2795,2795,2995,2795,2795,2795,2795,2795,2795,2795
823,OS271_XL,Four Gems 2,Kurta Set,0.4,680,2795,2795,2995,2795,2795,2795,2795,2795,2795,2795
824,OS271_2XL,Four Gems 2,Kurta Set,0.4,680,2795,2795,2995,2795,2795,2795,2795,2795,2795,2795
825,OS271_3XL,Four Gems 2,Kurta Set,0.4,680,2795,2795,2995,2795,2795,2795,2795,2795,2795,2795
826,OS270_S,Four Gems 2,Kurta Set,0.4,680,2795,2795,2995,2795,2795,2795,2795,2795,2795,2795
827,OS270_M,Four Gems 2,Kurta Set,0.4,680,2795,2795,2995,2795,2795,2795,2795,2795,2795,2795
828,OS270_L,Four Gems 2,Kurta Set,0.4,680,2795,2795,2995,2795,2795,2795,2795,2795,2795,2795
829,OS270_XL,Four Gems 2,Kurta Set,0.4,680,2795,2795,2995,2795,2795,2795,2795,2795,2795,2795
830,OS270_2XL,Four Gems 2,Kurta Set,0.4,680,2795,2795,2995,2795,2795,2795,2795,2795,2795,2795
831,OS270_3XL,Four Gems 2,Kurta Set,0.4,680,2795,2795,2995,2795,2795,2795,2795,2795,2795,2795
832,OS266_S,Mix,Kurta,0.3,425,1995,1995,1995,1995,1995,1995,1995,1995,1995,1995
833,OS266_M,Mix,Kurta,0.3,425,1995,1995,1995,1995,1995,1995,1995,1995,1995,1995
834,OS266_L,Mix,Kurta,0.3,425,1995,1995,1995,1995,1995,1995,1995,1995,1995,1995
835,OS266_XL,Mix,Kurta,0.3,425,1995,1995,1995,1995,1995,1995,1995,1995,1995,1995
836,OS266_2XL,Mix,Kurta,0.3,425,1995,1995,1995,1995,1995,1995,1995,1995,1995,1995
837,OS266_3XL,Mix,Kurta,0.3,425,1995,1995,1995,1995,1995,1995,1995,1995,1995,1995
838,OS151_S,Mix,Kurta,0.3,425,1995,1995,1995,1895,1895,1995,1995,1995,1995,1995
839,OS151_M,Mix,Kurta,0.3,425,1995,1995,1995,1895,1895,1995,1995,1995,1995,1995
840,OS151_L,Mix,Kurta,0.3,425,1995,1995,1995,1895,1895,1995,1995,1995,1995,1995
841,OS151_XL,Mix,Kurta,0.3,425,1995,1995,1995,1895,1895,1995,1995,1995,1995,1995
842,OS151_2XL,Mix,Kurta,0.3,425,1995,1995,1995,1895,1895,1995,1995,1995,1995,1995
843,OS151_3XL,Mix,Kurta,0.3,425,1995,1995,1995,1895,1895,1995,1995,1995,1995,1995
844,OS163_S,Mix,Kurta,0.3,425,1995,1995,1995,1995,1995,1995,1995,1995,1995,1995
845,OS163_M,Mix,Kurta,0.3,425,1995,1995,1995,1995,1995,1995,1995,1995,1995,1995
846,OS163_L,Mix,Kurta,0.3,425,1995,1995,1995,1995,1995,1995,1995,1995,1995,1995
847,OS163_XL,Mix,Kurta,0.3,425,1995,1995,1995,1995,1995,1995,1995,1995,1995,1995
848,OS163_2XL,Mix,Kurta,0.3,425,1995,1995,1995,1995,1995,1995,1995,1995,1995,1995
849,OS163_3XL,Mix,Kurta,0.3,425,1995,1995,1995,1995,1995,1995,1995,1995,1995,1995
850,OS269_S,Mix,Kurta,0.3,220,1195,1195,1195,1195,1195,1195,1195,1195,1195,1195
851,OS269_M,Mix,Kurta,0.3,220,1195,1195,1195,1195,1195,1195,1195,1195,1195,1195
852,OS269_L,Mix,Kurta,0.3,220,1195,1195,1195,1195,1195,1195,1195,1195,1195,1195
853,OS269_XL,Mix,Kurta,0.3,220,1195,1195,1195,1195,1195,1195,1195,1195,1195,1195
854,OS269_2XL,Mix,Kurta,0.3,220,1195,1195,1195,1195,1195,1195,1195,1195,1195,1195
855,OS1126_S,Surmaya,Kurta,0.3,525,1250,1250,1250,1250,1250,1250,1250,1250,1250,1250
856,OS1126_M,Surmaya,Kurta,0.3,525,1250,1250,1250,1250,1250,1250,1250,1250,1250,1250
857,OS1126_L,Surmaya,Kurta,0.3,525,1250,1250,1250,1250,1250,1250,1250,1250,1250,1250
858,OS1126_XL,Surmaya,Kurta,0.3,525,1250,1250,1250,1250,1250,1250,1250,1250,1250,1250
859,OS1126_2XL,Surmaya,Kurta,0.3,525,1250,1250,1250,1250,1250,1250,1250,1250,1250,1250
860,OS1126_3XL,Surmaya,Kurta,0.3,525,1250,1250,1250,1250,1250,1250,1250,1250,1250,1250
861,OS1061_S,Surmaya,Kurta Set,0.4,880,1895,1895,1895,1895,1895,1895,1895,1895,1895,1895
862,OS1061_M,Surmaya,Kurta Set,0.4,880,1895,1895,1895,1895,1895,1895,1895,1895,1895,1895
863,OS1061_L,Surmaya,Kurta Set,0.4,880,1895,1895,1895,1895,1895,1895,1895,1895,1895,1895
864,OS1061_XL,Surmaya,Kurta Set,0.4,880,1895,1895,1895,1895,1895,1895,1895,1895,1895,1895
865,OS1061_2XL,Surmaya,Kurta Set,0.4,880,1895,1895,1895,1895,1895,1895,1895,1895,1895,1895
866,OS1061_3XL,Surmaya,Kurta Set,0.4,880,1895,1895,1895,1895,1895,1895,1895,1895,1895,1895
867,OS262_S,Mix,Kurta,0.3,425,1995,1995,1995,1695,1695,1995,1995,1995,1995,1995
868,OS262_M,Mix,Kurta,0.3,425,1995,1995,1995,1695,1695,1995,1995,1995,1995,1995
869,OS262_L,Mix,Kurta,0.3,425,1995,1995,1995,1695,1695,1995,1995,1995,1995,1995
870,OS262_XL,Mix,Kurta,0.3,425,1995,1995,1995,1695,1695,1995,1995,1995,1995,1995
871,OS262_2XL,Mix,Kurta,0.3,425,1995,1995,1995,1695,1695,1995,1995,1995,1995,1995
872,OS262_3XL,Mix,Kurta,0.3,425,1995,1995,1995,1695,1695,1995,1995,1995,1995,1995
873,OS264_S,Mix,Kurta,0.3,410,1895,1895,1895,1895,1895,1895,1895,1895,1895,1895
874,OS264_M,Mix,Kurta,0.3,410,1895,1895,1895,1895,1895,1895,1895,1895,1895,1895
875,OS264_L,Mix,Kurta,0.3,410,1895,1895,1895,1895,1895,1895,1895,1895,1895,1895
876,OS264_XL,Mix,Kurta,0.3,410,1895,1895,1895,1895,1895,1895,1895,1895,1895,1895
877,OS264_2XL,Mix,Kurta,0.3,410,1895,1895,1895,1895,1895,1895,1895,1895,1895,1895
878,OS264_3XL,Mix,Kurta,0.3,410,1895,1895,1895,1895,1895,1895,1895,1895,1895,1895
879,OS265_S,Mix,Kurta,0.3,410,1895,1895,1895,1895,1895,1895,1895,1895,1895,1895
880,OS265_M,Mix,Kurta,0.3,410,1895,1895,1895,1895,1895,1895,1895,1895,1895,1895
881,OS265_L,Mix,Kurta,0.3,410,1895,1895,1895,1895,1895,1895,1895,1895,1895,1895
882,OS265_XL,Mix,Kurta,0.3,410,1895,1895,1895,1895,1895,1895,1895,1895,1895,1895
883,OS265_2XL,Mix,Kurta,0.3,410,1895,1895,1895,1895,1895,1895,1895,1895,1895,1895
884,OS265_3XL,Mix,Kurta,0.3,410,1895,1895,1895,1895,1895,1895,1895,1895,1895,1895
885,OS155_S,Mix,Kurta,0.3,395,1895,1895,1895,1895,1895,1895,1895,1895,1895,1895
886,OS155_M,Mix,Kurta,0.3,395,1895,1895,1895,1895,1895,1895,1895,1895,1895,1895
887,OS155_L,Mix,Kurta,0.3,395,1895,1895,1895,1895,1895,1895,1895,1895,1895,1895
888,OS155_XL,Mix,Kurta,0.3,395,1895,1895,1895,1895,1895,1895,1895,1895,1895,1895
889,OS155_2XL,Mix,Kurta,0.3,395,1895,1895,1895,1895,1895,1895,1895,1895,1895,1895
890,OS155_3XL,Mix,Kurta,0.3,395,1895,1895,1895,1895,1895,1895,1895,1895,1895,1895
891,OS156_S,Mix,Kurta,0.3,395,1895,1895,1895,1895,1895,1895,1895,1895,1895,1895
892,OS156_M,Mix,Kurta,0.3,395,1895,1895,1895,1895,1895,1895,1895,1895,1895,1895
893,OS156_L,Mix,Kurta,0.3,395,1895,1895,1895,1895,1895,1895,1895,1895,1895,1895
894,OS156_XL,Mix,Kurta,0.3,395,1895,1895,1895,1895,1895,1895,1895,1895,1895,1895
895,OS156_2XL,Mix,Kurta,0.3,395,1895,1895,1895,1895,1895,1895,1895,1895,1895,1895
896,OS156_3XL,Mix,Kurta,0.3,395,1895,1895,1895,1895,1895,1895,1895,1895,1895,1895
897,OS166_S,Mix,Kurta,0.3,395,1895,1895,1895,1895,1895,1895,1895,1895,1895,1895
898,OS166_M,Mix,Kurta,0.3,395,1895,1895,1895,1895,1895,1895,1895,1895,1895,1895
899,OS166_L,Mix,Kurta,0.3,395,1895,1895,1895,1895,1895,1895,1895,1895,1895,1895
900,OS166_XL,Mix,Kurta,0.3,395,1895,1895,1895,1895,1895,1895,1895,1895,1895,1895
901,OS166_2XL,Mix,Kurta,0.3,395,1895,1895,1895,1895,1895,1895,1895,1895,1895,1895
902,OS166_3XL,Mix,Kurta,0.3,395,1895,1895,1895,1895,1895,1895,1895,1895,1895,1895
903,OS165_S,Mix,Kurta,0.3,385,1895,1895,1895,1895,1895,1895,1895,1895,1895,1895
904,OS165_M,Mix,Kurta,0.3,385,1895,1895,1895,1895,1895,1895,1895,1895,1895,1895
905,OS165_L,Mix,Kurta,0.3,385,1895,1895,1895,1895,1895,1895,1895,1895,1895,1895
906,OS165_XL,Mix,Kurta,0.3,385,1895,1895,1895,1895,1895,1895,1895,1895,1895,1895
907,OS165_2XL,Mix,Kurta,0.3,385,1895,1895,1895,1895,1895,1895,1895,1895,1895,1895
908,OS165_3XL,Mix,Kurta,0.3,385,1895,1895,1895,1895,1895,1895,1895,1895,1895,1895
909,OS159_S,Mix,Kurta,0.3,385,1895,1895,1895,1895,1895,1895,1895,1895,1895,1895
910,OS159_M,Mix,Kurta,0.3,385,1895,1895,1895,1895,1895,1895,1895,1895,1895,1895
911,OS159_L,Mix,Kurta,0.3,385,1895,1895,1895,1895,1895,1895,1895,1895,1895,1895
912,OS159_XL,Mix,Kurta,0.3,385,1895,1895,1895,1895,1895,1895,1895,1895,1895,1895
913,OS159_2XL,Mix,Kurta,0.3,385,1895,1895,1895,1895,1895,1895,1895,1895,1895,1895
914,OS159_3XL,Mix,Kurta,0.3,385,1895,1895,1895,1895,1895,1895,1895,1895,1895,1895
915,OS268_S,Mix,Kurta,0.3,220,1395,1395,1395,1395,1395,1395,1395,1395,1395,1395
916,OS268_M,Mix,Kurta,0.3,220,1395,1395,1395,1395,1395,1395,1395,1395,1395,1395
917,OS268_L,Mix,Kurta,0.3,220,1395,1395,1395,1395,1395,1395,1395,1395,1395,1395
918,OS268_XL,Mix,Kurta,0.3,220,1395,1395,1395,1395,1395,1395,1395,1395,1395,1395
919,OS268_2XL,Mix,Kurta,0.3,220,1395,1395,1395,1395,1395,1395,1395,1395,1395,1395
920,OS268_3XL,Mix,Kurta,0.3,220,1395,1395,1395,1395,1395,1395,1395,1395,1395,1395
921,OS1073_S,Mix,Kurta,0.3,500,2095,2095,2095,2095,2095,2095,2095,2095,2095,2095
922,OS1073_M,Mix,Kurta,0.3,500,2095,2095,2095,2095,2095,2095,2095,2095,2095,2095
923,OS1073_L,Mix,Kurta,0.3,500,2095,2095,2095,2095,2095,2095,2095,2095,2095,2095
924,OS1073_XL,Mix,Kurta,0.3,500,2095,2095,2095,2095,2095,2095,2095,2095,2095,2095
925,OS1073_2XL,Mix,Kurta,0.3,500,2095,2095,2095,2095,2095,2095,2095,2095,2095,2095
926,OS1073_3XL,Mix,Kurta,0.3,500,2095,2095,2095,2095,2095,2095,2095,2095,2095,2095
927,OS1101_S,Surmaya,Kurta Set,0.4,1035,2295,2295,2295,2295,2295,2295,2295,2295,2295,2295
928,OS1101_M,Surmaya,Kurta Set,0.4,1035,2295,2295,2295,2295,2295,2295,2295,2295,2295,2295
929,OS1101_L,Surmaya,Kurta Set,0.4,1035,2295,2295,2295,2295,2295,2295,2295,2295,2295,2295
930,OS1101_XL,Surmaya,Kurta Set,0.4,1035,2295,2295,2295,2295,2295,2295,2295,2295,2295,2295
931,OS1101_2XL,Surmaya,Kurta Set,0.4,1035,2295,2295,2295,2295,2295,2295,2295,2295,2295,2295
932,OS1101_3XL,Surmaya,Kurta Set,0.4,1035,2295,2295,2295,2295,2295,2295,2295,2295,2295,2295
933,OS1055_S,Surmaya,Kurta Set,0.4,975,2150,2150,2150,2150,2150,2150,2150,2150,2150,2150
934,OS1055_M,Surmaya,Kurta Set,0.4,975,2150,2150,2150,2150,2150,2150,2150,2150,2150,2150
935,OS1055_L,Surmaya,Kurta Set,0.4,975,2150,2150,2150,2150,2150,2150,2150,2150,2150,2150
936,OS1055_XL,Surmaya,Kurta Set,0.4,975,2150,2150,2150,2150,2150,2150,2150,2150,2150,2150
937,OS1055_2XL,Surmaya,Kurta Set,0.4,975,2150,2150,2150,2150,2150,2150,2150,2150,2150,2150
938,OS1055_3XL,Surmaya,Kurta Set,0.4,975,2150,2150,2150,2150,2150,2150,2150,2150,2150,2150
939,OS1147_S,Surmaya,Kurta Set,0.4,1150,2695,2695,2695,2695,2695,2695,2695,2695,2695,2695
940,OS1147_M,Surmaya,Kurta Set,0.4,1150,2695,2695,2695,2695,2695,2695,2695,2695,2695,2695
941,OS1147_L,Surmaya,Kurta Set,0.4,1150,2695,2695,2695,2695,2695,2695,2695,2695,2695,2695
942,OS1147_XL,Surmaya,Kurta Set,0.4,1150,2695,2695,2695,2695,2695,2695,2695,2695,2695,2695
943,OS1147_2XL,Surmaya,Kurta Set,0.4,1150,2695,2695,2695,2695,2695,2695,2695,2695,2695,2695
944,OS1147_3XL,Surmaya,Kurta Set,0.4,1150,2695,2695,2695,2695,2695,2695,2695,2695,2695,2695
945,OS1113_S,Surmaya,Kurta Set,0.4,930,2195,2195,2195,2195,2195,2195,2195,2195,2195,2195
946,OS1113_M,Surmaya,Kurta Set,0.4,930,2195,2195,2195,2195,2195,2195,2195,2195,2195,2195
947,OS1113_L,Surmaya,Kurta Set,0.4,930,2195,2195,2195,2195,2195,2195,2195,2195,2195,2195
948,OS1113_XL,Surmaya,Kurta Set,0.4,930,2195,2195,2195,2195,2195,2195,2195,2195,2195,2195
949,OS1113_2XL,Surmaya,Kurta Set,0.4,930,2195,2195,2195,2195,2195,2195,2195,2195,2195,2195
950,OS1113_3XL,Surmaya,Kurta Set,0.4,930,2195,2195,2195,2195,2195,2195,2195,2195,2195,2195
951,OS1108_S,Surmaya,Kurta Set,0.4,780,1795,1795,1795,1795,1795,1795,1795,1795,1795,1795
952,OS1108_M,Surmaya,Kurta Set,0.4,780,1795,1795,1795,1795,1795,1795,1795,1795,1795,1795
953,OS1108_L,Surmaya,Kurta Set,0.4,780,1795,1795,1795,1795,1795,1795,1795,1795,1795,1795
954,OS1108_XL,Surmaya,Kurta Set,0.4,780,1795,1795,1795,1795,1795,1795,1795,1795,1795,1795
955,OS1108_2XL,Surmaya,Kurta Set,0.4,780,1795,1795,1795,1795,1795,1795,1795,1795,1795,1795
956,OS1108_3XL,Surmaya,Kurta Set,0.4,780,1795,1795,1795,1795,1795,1795,1795,1795,1795,1795
957,OS274_XS,Mix,Tops,0.2,340,1695,1695,1695,1695,1695,1695,1695,1695,1695,1695
958,OS274_S,Mix,Tops,0.2,340,1695,1695,1695,1695,1695,1695,1695,1695,1695,1695
959,OS274_M,Mix,Tops,0.2,340,1695,1695,1695,1695,1695,1695,1695,1695,1695,1695
960,OS274_L,Mix,Tops,0.2,340,1695,1695,1695,1695,1695,1695,1695,1695,1695,1695
961,OS274_XL,Mix,Tops,0.2,340,1695,1695,1695,1695,1695,1695,1695,1695,1695,1695
962,OS143_XS,Mix,Tops,0.2,425,1795,1795,1995,1995,1995,1795,1795,1795,1795,1795
963,OS143_S,Mix,Tops,0.2,425,1795,1795,1995,1995,1995,1795,1795,1795,1795,1795
964,OS143_M,Mix,Tops,0.2,425,1795,1795,1995,1995,1995,1795,1795,1795,1795,1795
965,OS143_L,Mix,Tops,0.2,425,1795,1795,1995,1995,1995,1795,1795,1795,1795,1795
966,OS143_XL,Mix,Tops,0.2,425,1795,1795,1995,1995,1995,1795,1795,1795,1795,1795
967,OS291_S,Mix,Kurta,0.3,440,1795,1795,1795,2195,2195,2295,1795,1795,1795,1795
968,OS291_M,Mix,Kurta,0.3,440,1795,1795,1795,2195,2195,2295,1795,1795,1795,1795
969,OS291_L,Mix,Kurta,0.3,440,1795,1795,1795,2195,2195,2295,1795,1795,1795,1795
970,OS291_XL,Mix,Kurta,0.3,440,1795,1795,1795,2195,2195,2295,1795,1795,1795,1795
971,OS291_2XL,Mix,Kurta,0.3,440,1795,1795,1795,2195,2195,2295,1795,1795,1795,1795
972,OS291_3XL,Mix,Kurta,0.3,440,1795,1795,1795,2195,2195,2295,1795,1795,1795,1795
